mode,stage,time,x,y,z,vy,eye_y,swimming,grounded,holding,clip
HeroStrike,directional-motion,11.8441,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8451,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8461,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8467,-13.2000,-0.8600,3.7088,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8934,-13.2000,-0.8600,3.7704,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8953,-13.2000,-0.8600,3.7704,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8965,-13.2000,-0.8600,3.7704,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.8975,-13.2000,-0.8600,3.7704,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9356,-13.2000,-0.8600,3.8320,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9375,-13.2000,-0.8600,3.8320,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9386,-13.2000,-0.8600,3.8320,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9395,-13.2000,-0.8600,3.8320,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9407,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9423,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9434,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9442,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9464,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9479,-13.2000,-0.8600,3.8628,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9892,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9930,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9944,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9958,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9970,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9979,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,11.9985,-13.2000,-0.8600,3.9245,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0435,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0456,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0467,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0474,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0482,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0494,-13.2000,-0.8600,4.0169,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0913,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0933,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0943,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0952,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0959,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0966,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0973,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.0985,-13.2000,-0.8600,4.0785,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1005,-13.2000,-0.8600,4.1094,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1434,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1451,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1466,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1478,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1488,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1497,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1507,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1515,-13.2000,-0.8600,4.1710,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.1987,-13.2000,-0.8600,4.2326,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2013,-13.2000,-0.8600,4.2634,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2424,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2452,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2464,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2473,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2480,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2488,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2502,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2516,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2539,-13.2000,-0.8600,4.3251,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2963,-13.2000,-0.8600,4.3867,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.2992,-13.2000,-0.8600,4.3867,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3008,-13.2000,-0.8600,4.4175,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3023,-13.2000,-0.8600,4.4175,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3031,-13.2000,-0.8600,4.4175,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3042,-13.2000,-0.8600,4.4175,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3426,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3446,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3459,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3473,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3484,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3494,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3501,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3508,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3527,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3539,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.3548,-13.2000,-0.8600,4.4791,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4035,-13.2000,-0.8600,4.5716,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4060,-13.2000,-0.8600,4.5716,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4464,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4489,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4505,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4521,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4530,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4538,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4545,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.4569,-13.2000,-0.8600,4.6332,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5036,-13.2000,-0.8600,4.7257,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5062,-13.2000,-0.8600,4.7257,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5075,-13.2000,-0.8600,4.7257,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5474,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5497,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5509,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5520,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5533,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5548,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5558,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5567,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.5586,-13.2000,-0.8600,4.7873,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6035,-13.2000,-0.8600,4.8797,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6053,-13.2000,-0.8600,4.8797,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6064,-13.2000,-0.8600,4.8797,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6078,-13.2000,-0.8600,4.8797,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6089,-13.2000,-0.8600,4.8797,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6468,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6488,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6504,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6515,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6527,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6538,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6548,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6561,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6587,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.6598,-13.2000,-0.8600,4.9414,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7041,-13.2000,-0.8600,5.0338,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7071,-13.2000,-0.8600,5.0338,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7084,-13.2000,-0.8600,5.0338,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7097,-13.2000,-0.8600,5.0338,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7110,-13.2000,-0.8600,5.0338,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7500,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7522,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7536,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7549,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7559,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7570,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7581,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7595,-13.2000,-0.8600,5.0954,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.7619,-13.2000,-0.8600,5.1263,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8056,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8084,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8096,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8105,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8112,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8119,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8129,-13.2000,-0.8600,5.1879,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8596,-13.2000,-0.8600,5.2495,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8618,-13.2000,-0.8600,5.2803,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.8642,-13.2000,-0.8600,5.2803,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9061,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9088,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9102,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9115,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9128,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9138,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9145,-13.2000,-0.8600,5.3420,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9603,-13.2000,-0.8600,5.4344,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9637,-13.2000,-0.8600,5.4344,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,12.9651,-13.2000,-0.8600,5.4344,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0124,-13.2000,-0.8600,5.4960,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0149,-13.2000,-0.8600,5.4960,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0541,-13.2000,-0.8600,5.5577,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0566,-13.2000,-0.8600,5.5577,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0579,-13.2000,-0.8600,5.5577,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0588,-13.2000,-0.8600,5.5577,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0596,-13.2000,-0.8600,5.5577,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0603,-13.2000,-0.8600,5.5885,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0618,-13.2000,-0.8600,5.5885,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0627,-13.2000,-0.8600,5.5885,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0649,-13.2000,-0.8600,5.5885,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.0659,-13.2000,-0.8600,5.5885,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1185,-13.2000,-0.8600,5.6501,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1596,-13.2000,-0.8600,5.7118,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1614,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1628,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1638,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1650,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1664,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1676,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1686,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.1710,-13.2000,-0.8600,5.7426,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.2159,-13.2000,-0.8600,5.8042,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.2184,-13.2000,-0.8600,5.8042,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.2202,-13.2000,-0.8600,5.8350,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.2216,-13.2000,-0.8600,5.8350,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.2727,-13.2000,-0.8600,5.8966,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.3254,-13.2000,-0.8600,5.9891,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.3810,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4205,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4227,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4237,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4250,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4262,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4271,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4279,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4286,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4303,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4315,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4325,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4730,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4751,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4761,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4768,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4776,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4783,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4792,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4802,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.4825,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5260,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5282,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5295,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5307,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5318,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5328,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5713,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5733,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5745,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5756,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5769,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5782,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5792,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5799,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5817,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.5837,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6262,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6285,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6296,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6307,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6320,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6331,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6338,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6344,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6774,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6795,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6808,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6822,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6830,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6837,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6843,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.6852,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7307,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7328,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7342,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7355,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7739,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7756,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7771,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7782,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7794,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7803,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7818,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7832,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.7856,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8267,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8285,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8295,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8304,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8319,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8332,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8343,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8351,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8371,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8786,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8810,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8826,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8834,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8841,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8849,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8861,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8870,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.8891,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.9309,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.9328,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.9341,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,13.9353,-13.2000,-0.8600,6.0815,0.0000,0.3900,True,False,False,True
